ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
272038,20228860,19:03:37.150,WTP2Right(DA:60:79:91:04:9A),-0.020,1.049,0.038,15.564,-5.310,-56.152,108.545,-12.947,-24.274,-417,23038,-423
272039,20228860,19:03:42.366,WTP2Left(FD:AC:6A:AA:60:D2),-0.167,0.983,0.193,-1.892,-6.897,5.798,78.640,9.728,155.511,710,30722,-648
272040,20228860,19:03:42.395,WTP2Right(DA:60:79:91:04:9A),0.052,0.977,-0.154,-6.470,-2.563,3.967,99.459,-3.367,-56.008,-246,23807,-420
272041,20228860,19:03:42.411,WTP2Left(FD:AC:6A:AA:60:D2),-0.178,0.973,0.188,-2.014,-5.737,6.042,78.591,9.586,155.253,705,30466,-649
272042,20228860,19:03:42.433,WTP2Right(DA:60:79:91:04:9A),0.046,0.974,-0.163,-5.798,-1.282,3.235,99.338,-3.428,-56.140,-246,23807,-420
272043,20228860,19:03:42.450,WTP2Left(FD:AC:6A:AA:60:D2),-0.156,0.964,0.189,-1.526,-4.639,7.202,78.552,9.437,155.028,705,30466,-649
272044,20228860,19:03:42.462,WTP2Right(DA:60:79:91:04:9A),0.049,0.972,-0.163,-5.554,-3.662,3.052,99.229,-3.472,-56.266,-246,23807,-420
272045,20228860,19:03:42.470,WTP2Left(FD:AC:6A:AA:60:D2),-0.149,0.964,0.187,0.244,-1.404,9.399,78.552,9.256,154.863,705,30466,-649
272046,20228860,19:03:42.480,WTP2Right(DA:60:79:91:04:9A),0.046,0.966,-0.159,-5.615,-4.395,2.686,99.124,-3.510,-56.431,-246,23807,-420
272047,20228860,19:03:42.490,WTP2Left(FD:AC:6A:AA:60:D2),-0.154,0.971,0.195,1.648,0.977,9.094,78.585,9.069,154.748,705,30466,-649
272048,20228860,19:03:42.500,WTP2Right(DA:60:79:91:04:9A),0.059,0.975,-0.149,-5.249,-4.822,2.686,99.025,-3.538,-56.602,-246,23807,-420
272049,20228860,19:03:42.513,WTP2Left(FD:AC:6A:AA:60:D2),-0.138,0.968,0.199,2.686,1.343,8.606,78.640,8.904,154.655,705,30466,-649
272050,20228860,19:03:42.520,WTP2Right(DA:60:79:91:04:9A),0.030,0.975,-0.152,-5.188,-2.258,2.380,98.921,-3.571,-56.755,-246,23807,-420
272051,20228860,19:03:42.532,WTP2Left(FD:AC:6A:AA:60:D2),-0.167,0.967,0.200,2.441,-2.930,9.521,78.684,8.707,154.501,705,30466,-649
272052,20228860,19:03:42.537,WTP2Right(DA:60:79:91:04:9A),0.037,0.977,-0.127,-6.348,1.648,2.075,98.800,-3.598,-56.860,-246,23807,-420
272053,20228860,19:03:42.548,WTP2Left(FD:AC:6A:AA:60:D2),-0.156,0.972,0.203,4.333,-4.639,9.521,78.799,8.339,154.116,705,30466,-649
272054,20228860,19:03:42.558,WTP2Right(DA:60:79:91:04:9A),0.065,0.979,-0.143,-6.104,-0.732,2.014,98.668,-3.620,-56.953,-246,23807,-420
272055,20228860,19:03:42.570,WTP2Left(FD:AC:6A:AA:60:D2),-0.117,0.987,0.185,4.761,-5.188,10.620,78.893,8.124,153.913,705,30466,-649
272056,20228860,19:03:42.581,WTP2Right(DA:60:79:91:04:9A),0.078,0.969,-0.165,-5.920,-3.296,1.587,98.553,-3.642,-57.057,-246,23807,-420
272057,20228860,19:03:42.593,WTP2Left(FD:AC:6A:AA:60:D2),-0.119,0.992,0.176,2.380,-11.108,13.428,78.953,7.855,153.649,705,30466,-649
272058,20228860,19:03:42.609,WTP2Right(DA:60:79:91:04:9A),0.058,0.969,-0.171,-5.859,-4.089,0.488,98.459,-3.658,-57.167,-246,23807,-420
272059,20228860,19:03:42.627,WTP2Left(FD:AC:6A:AA:60:D2),-0.186,0.984,0.190,3.357,-10.803,11.902,78.992,7.553,153.331,705,30466,-649
272060,20228860,19:03:42.634,WTP2Right(DA:60:79:91:04:9A),0.063,0.977,-0.165,-6.592,-6.775,0.854,98.355,-3.658,-57.310,-246,23807,-420
272061,20228860,19:03:42.647,WTP2Left(FD:AC:6A:AA:60:D2),-0.125,0.970,0.190,4.639,-10.071,13.733,79.052,7.278,153.045,705,30466,-649
272062,20228860,19:03:42.658,WTP2Right(DA:60:79:91:04:9A),0.055,0.971,-0.158,-6.531,-6.470,0.854,98.245,-3.658,-57.486,-246,23807,-420
272063,20228860,19:03:42.666,WTP2Left(FD:AC:6A:AA:60:D2),-0.051,0.993,0.186,7.080,-10.742,15.320,79.156,6.971,152.765,705,30466,-649
272064,20228860,19:03:42.677,WTP2Right(DA:60:79:91:04:9A),0.060,0.972,-0.151,-7.019,-7.202,0.916,98.130,-3.653,-57.662,-246,23807,-420
272065,20228860,19:03:42.682,WTP2Left(FD:AC:6A:AA:60:D2),-0.056,1.000,0.199,7.141,-5.920,14.404,79.277,6.630,152.518,705,30466,-649
272066,20228860,19:03:42.691,WTP2Right(DA:60:79:91:04:9A),0.066,0.973,-0.152,-6.531,-8.911,0.977,98.015,-3.642,-57.870,-246,23807,-420
272067,20228860,19:03:42.699,WTP2Left(FD:AC:6A:AA:60:D2),-0.080,0.995,0.194,6.653,3.723,12.451,79.409,6.317,152.397,684,28418,-657
272068,20228860,19:03:42.709,WTP2Right(DA:60:79:91:04:9A),0.063,0.976,-0.144,-6.409,-9.216,0.671,97.905,-3.636,-58.090,-246,23807,-420
272069,20228860,19:03:42.721,WTP2Left(FD:AC:6A:AA:60:D2),0.047,1.009,0.127,5.737,-2.014,15.625,79.557,6.015,152.314,684,28418,-657
272070,20228860,19:03:42.731,WTP2Right(DA:60:79:91:04:9A),0.051,0.980,-0.130,-5.371,-8.728,0.305,97.800,-3.625,-58.315,-246,23807,-420
272071,20228860,19:03:42.744,WTP2Left(FD:AC:6A:AA:60:D2),0.052,0.995,0.071,11.841,-1.892,25.452,80.123,4.592,151.578,684,28418,-657
272072,20228860,19:03:42.751,WTP2Right(DA:60:79:91:04:9A),0.041,0.980,-0.136,-4.883,-9.583,-0.061,97.712,-3.598,-58.541,-246,23807,-420
272073,20228860,19:03:42.760,WTP2Left(FD:AC:6A:AA:60:D2),-0.020,0.990,0.079,8.728,-8.179,19.287,79.865,5.153,151.787,684,28418,-657
272074,20228860,19:03:42.771,WTP2Right(DA:60:79:91:04:9A),0.044,0.981,-0.138,-6.897,-10.620,-0.122,97.608,-3.560,-58.788,-246,23807,-420
272075,20228860,19:03:42.780,WTP2Left(FD:AC:6A:AA:60:D2),-0.000,0.991,0.094,4.456,-10.620,17.456,79.695,5.630,152.089,684,28418,-657
272076,20228860,19:03:42.792,WTP2Right(DA:60:79:91:04:9A),0.058,0.990,-0.131,-10.742,-7.385,-0.183,97.449,-3.516,-59.008,-246,23807,-420
272077,20228860,19:03:42.798,WTP2Left(FD:AC:6A:AA:60:D2),0.095,0.972,0.083,16.174,1.465,27.344,80.464,3.994,151.490,684,28418,-657
272078,20228860,19:03:42.807,WTP2Right(DA:60:79:91:04:9A),0.069,0.979,-0.132,-12.512,-5.615,-1.160,97.224,-3.483,-59.167,-246,23807,-420
272079,20228860,19:03:42.817,WTP2Left(FD:AC:6A:AA:60:D2),0.051,0.974,0.109,22.705,12.268,22.888,80.903,3.439,151.529,684,28418,-657
272080,20228860,19:03:42.828,WTP2Right(DA:60:79:91:04:9A),0.071,0.983,-0.140,-14.099,-5.920,-3.357,96.976,-3.428,-59.288,-246,23807,-420
272081,20228860,19:03:42.840,WTP2Left(FD:AC:6A:AA:60:D2),-0.034,0.939,0.170,18.250,9.827,25.940,81.321,2.900,151.655,684,28418,-657
272082,20228860,19:03:42.851,WTP2Right(DA:60:79:91:04:9A),0.063,0.988,-0.138,-15.991,-4.944,-6.104,96.696,-3.329,-59.392,-246,23807,-420
272083,20228860,19:03:42.861,WTP2Left(FD:AC:6A:AA:60:D2),-0.086,0.951,0.219,18.066,-4.456,20.630,81.650,2.417,151.639,684,28418,-657
272084,20228860,19:03:42.871,WTP2Right(DA:60:79:91:04:9A),0.071,0.989,-0.123,-18.433,-4.211,-9.094,96.367,-3.170,-59.474,-246,23807,-420
272085,20228860,19:03:42.881,WTP2Left(FD:AC:6A:AA:60:D2),-0.248,0.928,0.162,17.151,-15.137,13.184,81.958,2.076,151.381,684,28418,-657
272086,20228860,19:03:42.891,WTP2Right(DA:60:79:91:04:9A),0.059,0.989,-0.122,-20.264,-3.906,-12.146,96.004,-2.977,-59.546,-246,23807,-420
272087,20228860,19:03:42.913,WTP2Right(DA:60:79:91:04:9A),0.044,0.984,-0.104,-22.339,-1.770,-15.625,95.603,-2.725,-59.590,-246,23807,-420
272088,20228860,19:03:42.909,WTP2Left(FD:AC:6A:AA:60:D2),-0.475,0.917,0.154,14.832,-22.522,14.038,82.249,1.851,150.980,684,28418,-657
272089,20228860,19:03:42.928,WTP2Right(DA:60:79:91:04:9A),0.022,0.995,-0.092,-24.963,-0.854,-18.066,95.147,-2.406,-59.612,-246,23807,-420
272090,20228860,19:03:42.947,WTP2Left(FD:AC:6A:AA:60:D2),-0.438,0.949,0.310,9.033,-33.752,3.357,82.392,1.824,150.463,684,28418,-657
272091,20228860,19:03:42.956,WTP2Right(DA:60:79:91:04:9A),0.025,1.010,-0.084,-29.053,-2.319,-19.653,94.631,-2.032,-59.645,-246,23807,-420
272092,20228860,19:03:42.969,WTP2Left(FD:AC:6A:AA:60:D2),0.069,1.050,0.302,6.104,-38.452,7.507,82.403,1.873,149.826,684,28418,-657
272093,20228860,19:03:42.981,WTP2Right(DA:60:79:91:04:9A),0.039,1.001,-0.069,-32.227,-6.958,-20.813,94.037,-1.626,-59.733,-246,23807,-420
272094,20228860,19:03:42.989,WTP2Left(FD:AC:6A:AA:60:D2),-0.042,1.150,0.096,3.845,-34.302,6.348,82.441,1.725,149.084,684,28418,-657
272095,20228860,19:03:43.002,WTP2Right(DA:60:79:91:04:9A),0.048,0.999,-0.054,-35.156,-10.864,-22.827,93.384,-1.192,-59.908,-246,23807,-420
272096,20228860,19:03:43.012,WTP2Left(FD:AC:6A:AA:60:D2),0.024,0.917,0.148,9.155,-35.889,20.813,82.557,1.340,148.321,684,28418,-657
272097,20228860,19:03:43.023,WTP2Right(DA:60:79:91:04:9A),0.071,1.016,-0.064,-38.208,-11.047,-26.611,92.675,-0.725,-60.134,-246,23807,-420
272098,20228860,19:03:43.032,WTP2Left(FD:AC:6A:AA:60:D2),0.106,0.949,0.155,11.047,-23.682,9.094,82.722,0.961,147.689,684,28418,-657
272099,20228860,19:03:43.038,WTP2Right(DA:60:79:91:04:9A),0.014,1.028,-0.054,-41.809,-9.949,-31.433,91.906,-0.192,-60.331,-246,23807,-420
272100,20228860,19:03:43.048,WTP2Left(FD:AC:6A:AA:60:D2),0.033,1.040,0.114,13.428,-19.104,3.540,82.952,0.731,147.189,684,28418,-657
272101,20228860,19:03:43.062,WTP2Right(DA:60:79:91:04:9A),0.019,1.048,-0.051,-44.617,-7.263,-35.583,91.077,0.417,-60.491,-246,23807,-420
272102,20228860,19:03:43.069,WTP2Left(FD:AC:6A:AA:60:D2),-0.045,0.972,0.133,27.466,-15.320,-14.832,83.348,0.747,146.739,684,28418,-657
272103,20228860,19:03:43.084,WTP2Right(DA:60:79:91:04:9A),0.076,1.063,-0.043,-48.950,-8.728,-39.063,90.187,1.126,-60.639,-246,23807,-420
272104,20228860,19:03:43.091,WTP2Left(FD:AC:6A:AA:60:D2),0.038,1.018,0.078,30.701,-6.104,-9.583,83.930,0.961,146.426,684,28418,-657
272105,20228860,19:03:43.100,WTP2Right(DA:60:79:91:04:9A),0.058,1.099,-0.078,-53.162,-11.597,-40.955,89.220,1.879,-60.798,-246,23807,-420
272106,20228860,19:03:43.110,WTP2Left(FD:AC:6A:AA:60:D2),-0.001,0.994,0.057,31.799,-7.629,-0.793,84.567,1.099,146.212,684,28418,-657
272107,20228860,19:03:43.121,WTP2Right(DA:60:79:91:04:9A),0.113,1.127,-0.063,-52.429,2.380,-49.805,88.220,2.670,-60.881,-246,23807,-420
272108,20228860,19:03:43.136,WTP2Left(FD:AC:6A:AA:60:D2),-0.012,1.006,0.010,26.001,-14.954,-0.549,85.193,1.060,145.937,684,28418,-657
272109,20228860,19:03:43.142,WTP2Right(DA:60:79:91:04:9A),0.142,1.202,-0.079,-47.363,22.888,-63.354,87.281,3.664,-60.661,-246,23807,-420
272110,20228860,19:03:43.150,WTP2Left(FD:AC:6A:AA:60:D2),0.040,0.991,0.083,25.818,-16.479,-3.357,85.743,1.049,145.547,684,28418,-657
272111,20228860,19:03:43.160,WTP2Right(DA:60:79:91:04:9A),0.119,1.228,0.046,-53.894,22.705,-79.041,86.407,4.916,-60.134,-246,23807,-420
272112,20228860,19:03:43.169,WTP2Left(FD:AC:6A:AA:60:D2),0.041,0.981,0.126,25.635,-9.216,-8.606,86.232,1.110,145.195,684,28418,-657
272113,20228860,19:03:43.180,WTP2Right(DA:60:79:91:04:9A),-0.009,1.396,0.009,-65.308,21.667,-107.361,84.249,8.267,-59.299,-246,23807,-420
272114,20228860,19:03:43.190,WTP2Left(FD:AC:6A:AA:60:D2),-0.004,0.981,0.114,29.480,2.441,-24.841,86.715,1.313,144.998,684,28418,-657
272115,20228860,19:03:43.202,WTP2Right(DA:60:79:91:04:9A),0.025,1.259,-0.306,-58.105,55.847,-117.981,83.172,10.382,-58.744,-246,23807,-420
272116,20228860,19:03:43.211,WTP2Left(FD:AC:6A:AA:60:D2),-0.024,0.997,0.046,32.227,13.672,-32.776,87.286,1.813,145.014,684,28418,-657
272117,20228860,19:03:43.230,WTP2Right(DA:60:79:91:04:9A),0.452,1.326,-0.310,-45.227,85.876,-111.694,82.551,12.766,-57.464,-246,23807,-420
272118,20228860,19:03:43.242,WTP2Left(FD:AC:6A:AA:60:D2),-0.074,1.006,-0.008,28.748,20.691,-35.706,87.929,2.477,145.234,684,28418,-657
272119,20228860,19:03:43.252,WTP2Right(DA:60:79:91:04:9A),0.577,1.031,-0.060,-35.156,112.793,-90.271,82.386,14.941,-55.437,-246,23807,-420
272120,20228860,19:03:43.262,WTP2Left(FD:AC:6A:AA:60:D2),-0.075,1.021,-0.052,23.132,26.245,-36.865,88.533,3.197,145.580,684,28418,-657
272121,20228860,19:03:43.274,WTP2Right(DA:60:79:91:04:9A),0.944,0.923,-0.132,-20.264,192.627,-65.430,82.848,16.622,-52.125,-246,23807,-420
272122,20228860,19:03:43.282,WTP2Left(FD:AC:6A:AA:60:D2),-0.094,1.020,-0.042,13.428,24.536,-28.503,89.022,3.906,146.008,684,28418,-657
272123,20228860,19:03:43.294,WTP2Right(DA:60:79:91:04:9A),0.659,0.843,-0.402,-8.545,252.869,-29.663,84.304,17.858,-47.038,-246,23807,-420
272124,20228860,19:03:43.302,WTP2Left(FD:AC:6A:AA:60:D2),-0.090,1.010,-0.027,10.986,22.888,-22.827,89.352,4.455,146.409,684,28418,-657
272125,20228860,19:03:43.311,WTP2Right(DA:60:79:91:04:9A),0.659,0.659,-0.363,-0.732,253.601,14.954,86.517,18.232,-40.891,-246,23807,-420
272126,20228860,19:03:43.325,WTP2Left(FD:AC:6A:AA:60:D2),-0.086,1.003,-0.001,8.972,19.470,-17.944,89.615,4.900,146.783,684,28418,-657
272127,20228860,19:03:43.336,WTP2Right(DA:60:79:91:04:9A),0.603,0.670,-0.357,-0.427,208.374,45.227,88.726,17.556,-35.024,-246,23807,-420
272128,20228860,19:03:43.343,WTP2Left(FD:AC:6A:AA:60:D2),-0.113,1.003,0.013,8.789,23.987,-15.076,89.830,5.246,147.123,684,28418,-657
272129,20228860,19:03:43.350,WTP2Right(DA:60:79:91:04:9A),0.511,0.706,-0.324,-8.911,162.292,85.571,90.439,16.013,-30.229,-246,23807,-420
