ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
163619,20227491,16:32:50.855,WTP2Right(DA:60:79:91:04:9A),0.000,0.979,-0.100,0.671,0.610,3.052,96.449,-2.142,-92.785,-331,-17410,-325
163620,20227491,16:33:11.648,WTP2Left(FD:AC:6A:AA:60:D2),0.050,0.981,-0.157,0.244,-0.732,-0.427,99.399,-3.054,148.129,509,13569,-459
163621,20227491,16:33:11.649,WTP2Right(DA:60:79:91:04:9A),0.047,0.979,-0.111,-0.916,-0.061,-0.427,96.740,-3.257,-34.810,-331,-17410,-325
163622,20227491,16:33:11.664,WTP2Left(FD:AC:6A:AA:60:D2),0.057,0.982,-0.160,0.000,0.000,0.000,99.338,-2.867,148.299,509,13569,-459
163623,20227491,16:33:11.676,WTP2Right(DA:60:79:91:04:9A),0.047,0.979,-0.110,-0.671,-0.061,-0.183,96.724,-3.246,-34.810,-331,-17410,-325
163624,20227491,16:33:11.686,WTP2Left(FD:AC:6A:AA:60:D2),0.058,0.982,-0.157,0.427,-1.038,-0.427,99.404,-3.038,148.107,509,13569,-459
163625,20227491,16:33:11.699,WTP2Right(DA:60:79:91:04:9A),-0.086,0.979,-0.109,-0.427,0.000,0.000,96.707,-3.241,-34.816,-331,-17410,-325
163626,20227491,16:33:11.710,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.981,-0.156,0.366,-0.854,-0.427,99.399,-3.049,148.118,509,13569,-459
163627,20227491,16:33:11.731,WTP2Right(DA:60:79:91:04:9A),0.048,1.242,-0.098,-11.902,4.150,-121.460,79.167,17.831,-117.570,-331,-17410,-325
163628,20227491,16:33:11.743,WTP2Left(FD:AC:6A:AA:60:D2),0.058,0.982,-0.159,0.000,0.000,0.000,99.338,-2.867,148.299,509,13569,-459
163629,20227491,16:33:11.759,WTP2Right(DA:60:79:91:04:9A),0.048,0.980,-0.112,-0.244,0.122,0.061,96.696,-3.230,-34.810,-331,-17410,-325
163630,20227491,16:33:11.777,WTP2Left(FD:AC:6A:AA:60:D2),0.057,0.981,-0.157,0.488,-1.160,-0.488,99.410,-3.032,148.085,509,13569,-459
163631,20227491,16:33:11.786,WTP2Right(DA:60:79:91:04:9A),0.334,0.980,-0.111,-0.183,0.122,0.122,96.685,-3.230,-34.810,-331,-17410,-325
163632,20227491,16:33:11.798,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.981,-0.158,0.488,-1.221,-0.549,99.415,-3.021,148.068,509,13569,-459
163633,20227491,16:33:11.807,WTP2Right(DA:60:79:91:04:9A),0.049,1.935,-0.501,-35.217,-48.096,-208.923,78.063,26.587,-118.218,-331,-17410,-325
163634,20227491,16:33:11.822,WTP2Left(FD:AC:6A:AA:60:D2),0.057,0.982,-0.160,0.000,0.000,0.000,99.333,-2.867,148.304,509,13569,-459
163635,20227491,16:33:11.833,WTP2Right(DA:60:79:91:04:9A),0.048,0.979,-0.112,-0.366,-0.061,0.000,96.674,-3.219,-34.810,-331,-17410,-325
163636,20227491,16:33:11.840,WTP2Left(FD:AC:6A:AA:60:D2),0.057,0.981,-0.158,0.427,-1.160,-0.732,99.432,-2.994,148.030,509,13569,-459
163637,20227491,16:33:11.855,WTP2Right(DA:60:79:91:04:9A),0.047,0.979,-0.111,-0.366,-0.061,-0.061,96.663,-3.214,-34.816,-331,-17410,-325
163638,20227491,16:33:11.860,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.982,-0.158,0.488,-1.221,-0.610,99.426,-3.010,148.046,509,13569,-459
163639,20227491,16:33:11.871,WTP2Right(DA:60:79:91:04:9A),0.066,0.979,-0.109,-0.183,0.061,0.000,96.652,-3.208,-34.816,-331,-17410,-325
163640,20227491,16:33:11.882,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.982,-0.159,0.000,0.000,0.000,99.333,-2.867,148.304,509,13569,-459
163641,20227491,16:33:11.894,WTP2Right(DA:60:79:91:04:9A),0.047,0.978,-0.116,0.061,-0.244,-0.061,97.059,-3.543,-91.450,-331,-17410,-325
163642,20227491,16:33:11.900,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.982,-0.159,0.000,0.000,0.000,99.338,-2.867,148.299,509,13569,-459
163643,20227491,16:33:11.914,WTP2Right(DA:60:79:91:04:9A),0.047,0.980,-0.110,0.000,0.305,0.122,96.647,-3.203,-34.810,-331,-17410,-325
163644,20227491,16:33:11.927,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.982,-0.159,0.000,0.000,0.000,99.333,-2.867,148.304,509,13569,-459
163645,20227491,16:33:11.937,WTP2Right(DA:60:79:91:04:9A),0.046,0.980,-0.111,0.061,0.366,0.244,96.647,-3.203,-34.810,-331,-17410,-325
163646,20227491,16:33:11.943,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.982,-0.159,0.000,0.000,0.000,99.327,-2.867,148.310,509,13569,-459
163647,20227491,16:33:11.951,WTP2Right(DA:60:79:91:04:9A),0.065,0.979,-0.112,0.061,0.366,0.366,96.647,-3.203,-34.805,-331,-17410,-325
163648,20227491,16:33:11.967,WTP2Left(FD:AC:6A:AA:60:D2),0.052,0.982,-0.159,0.000,0.000,0.000,99.327,-2.862,148.310,509,13569,-459
