ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
13077,20214063,14:09:00.822,WTP2Right(DA:60:79:91:04:9A),-0.028,0.973,-0.078,3.540,2.380,-7.080,101.706,-1.879,-20.984,168,21504,-428
13078,20214063,14:09:18.304,WTP2Left(FD:AC:6A:AA:60:D2),-0.019,0.999,-0.068,2.747,17.395,-3.357,92.554,-0.401,140.098,650,-26622,-616
13079,20214063,14:09:18.321,WTP2Left(FD:AC:6A:AA:60:D2),0.001,0.993,-0.079,2.747,12.634,-3.052,92.626,-0.341,140.389,650,-26622,-616
13080,20214063,14:09:18.323,WTP2Right(DA:60:79:91:04:9A),-0.055,0.979,0.000,-6.348,2.686,-0.244,91.027,4.169,-72.828,-290,-32258,-383
13081,20214063,14:09:18.336,WTP2Left(FD:AC:6A:AA:60:D2),0.000,0.989,-0.064,2.258,8.362,-2.747,92.692,-0.280,140.581,650,-26622,-616
13082,20214063,14:09:18.339,WTP2Right(DA:60:79:91:04:9A),-0.082,0.982,-0.027,-5.310,5.920,-0.977,90.912,4.169,-72.762,-288,32254,-387
13083,20214063,14:09:18.353,WTP2Left(FD:AC:6A:AA:60:D2),-0.013,1.005,-0.054,1.404,9.644,-2.319,92.736,-0.236,140.746,650,-26622,-616
13084,20214063,14:09:18.367,WTP2Left(FD:AC:6A:AA:60:D2),-0.021,1.007,-0.071,2.014,8.728,-1.709,92.780,-0.198,140.911,650,-26622,-616
13085,20214063,14:09:18.372,WTP2Right(DA:60:79:91:04:9A),-0.071,0.987,-0.030,-5.249,5.798,-1.587,90.824,4.191,-72.653,-288,32254,-387
13086,20214063,14:09:18.378,WTP2Right(DA:60:79:91:04:9A),-0.081,0.985,-0.027,-4.944,1.831,-2.441,90.742,4.230,-72.581,-288,32254,-387
13087,20214063,14:09:18.400,WTP2Left(FD:AC:6A:AA:60:D2),-0.007,0.984,-0.078,2.808,3.418,-1.526,92.845,-0.159,141.015,650,-26622,-616
13088,20214063,14:09:18.405,WTP2Right(DA:60:79:91:04:9A),-0.092,0.979,-0.011,-4.333,-1.587,-3.052,90.654,4.290,-72.592,-288,32254,-387
13089,20214063,14:09:18.416,WTP2Left(FD:AC:6A:AA:60:D2),-0.022,0.986,-0.079,1.953,0.183,-0.854,92.911,-0.126,141.031,650,-26622,-616
13090,20214063,14:09:18.436,WTP2Right(DA:60:79:91:04:9A),-0.082,0.980,-0.011,-3.601,-1.282,-2.014,90.571,4.345,-72.647,-288,32254,-387
13091,20214063,14:09:18.447,WTP2Right(DA:60:79:91:04:9A),-0.065,0.979,0.001,-3.052,-2.869,-1.465,90.500,4.389,-72.713,-288,32254,-387
13092,20214063,14:09:18.449,WTP2Left(FD:AC:6A:AA:60:D2),0.014,0.984,-0.122,0.732,-3.967,0.305,92.977,-0.110,140.960,650,-26622,-616
13093,20214063,14:09:18.452,WTP2Right(DA:60:79:91:04:9A),-0.070,0.979,0.005,-2.441,-2.136,-1.587,90.434,4.422,-72.795,-288,32254,-387
13094,20214063,14:09:18.460,WTP2Left(FD:AC:6A:AA:60:D2),0.027,1.000,-0.064,0.061,-6.775,0.488,93.010,-0.104,140.823,650,-26622,-616
13095,20214063,14:09:18.469,WTP2Right(DA:60:79:91:04:9A),-0.085,0.975,-0.009,-2.380,-0.183,-1.953,90.379,4.449,-72.839,-288,32254,-387
13096,20214063,14:09:18.475,WTP2Left(FD:AC:6A:AA:60:D2),0.010,1.004,-0.041,-1.099,-0.916,1.160,92.999,-0.132,140.724,652,-26366,-615
13097,20214063,14:09:18.497,WTP2Left(FD:AC:6A:AA:60:D2),-0.034,0.995,-0.049,-0.916,3.113,2.686,92.977,-0.181,140.724,652,-26366,-615
13098,20214063,14:09:18.501,WTP2Right(DA:60:79:91:04:9A),-0.086,0.976,-0.015,-2.197,0.610,-1.831,90.335,4.488,-72.845,-288,32254,-387
13099,20214063,14:09:18.515,WTP2Left(FD:AC:6A:AA:60:D2),-0.003,0.990,-0.106,0.061,-6.958,3.357,92.988,-0.231,140.663,652,-26366,-615
13100,20214063,14:09:18.517,WTP2Right(DA:60:79:91:04:9A),-0.084,0.971,-0.010,-2.075,-1.404,-1.953,90.297,4.532,-72.872,-288,32254,-387
13101,20214063,14:09:18.530,WTP2Left(FD:AC:6A:AA:60:D2),-0.046,1.004,-0.048,2.441,-38.818,2.686,93.032,-0.253,140.186,652,-26366,-615
13102,20214063,14:09:18.533,WTP2Right(DA:60:79:91:04:9A),-0.080,0.972,-0.007,-1.404,-1.892,-1.526,90.264,4.576,-72.922,-288,32254,-387
13103,20214063,14:09:18.546,WTP2Left(FD:AC:6A:AA:60:D2),-0.036,0.997,-0.055,0.183,-13.855,7.080,93.071,-0.280,139.537,652,-26366,-615
13104,20214063,14:09:18.550,WTP2Right(DA:60:79:91:04:9A),-0.066,0.975,-0.015,-1.099,-2.075,-2.197,90.242,4.614,-72.977,-287,31742,-389
13105,20214063,14:09:18.579,WTP2Left(FD:AC:6A:AA:60:D2),0.000,1.014,-0.093,0.183,-8.911,8.484,93.082,-0.379,139.290,652,-26366,-615
13106,20214063,14:09:18.582,WTP2Right(DA:60:79:91:04:9A),-0.080,0.987,-0.011,-1.404,-3.052,-3.540,90.220,4.664,-73.037,-287,31742,-389
