ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
19658,20214063,14:10:34.619,WTP2Right(DA:60:79:91:04:9A),0.067,1.009,-0.059,-4.211,6.653,-12.024,108.836,-7.026,-31.822,-199,29183,-143
19659,20214063,14:10:45.471,WTP2Left(FD:AC:6A:AA:60:D2),0.018,1.013,-0.027,-3.967,-30.090,9.949,90.637,-1.302,139.334,663,-20478,-592
19660,20214063,14:10:45.473,WTP2Right(DA:60:79:91:04:9A),-0.035,0.975,-0.071,-3.113,12.756,-8.179,94.812,0.764,-62.573,-306,-28162,-367
19661,20214063,14:10:45.548,WTP2Left(FD:AC:6A:AA:60:D2),0.013,1.022,0.002,-3.906,-26.672,13.916,90.566,-1.549,138.785,652,-20990,-594
19662,20214063,14:10:45.551,WTP2Right(DA:60:79:91:04:9A),-0.028,0.985,-0.080,-3.479,11.108,-8.850,94.746,0.912,-62.430,-306,-28162,-367
19663,20214063,14:10:45.554,WTP2Left(FD:AC:6A:AA:60:D2),0.045,0.997,-0.012,-2.625,-19.653,17.029,90.522,-1.857,138.367,652,-20990,-594
19664,20214063,14:10:45.557,WTP2Right(DA:60:79:91:04:9A),-0.051,0.990,-0.072,-4.028,9.094,-9.155,94.675,1.088,-62.325,-306,-28162,-367
19665,20214063,14:10:45.563,WTP2Left(FD:AC:6A:AA:60:D2),0.084,0.998,-0.006,-1.526,-15.930,18.494,90.494,-2.214,138.038,652,-20990,-594
19666,20214063,14:10:45.566,WTP2Right(DA:60:79:91:04:9A),-0.047,0.994,-0.069,-4.395,7.324,-9.033,94.592,1.263,-62.260,-306,-28162,-367
19667,20214063,14:10:45.652,WTP2Left(FD:AC:6A:AA:60:D2),0.053,0.999,0.007,-1.587,-11.902,19.104,90.467,-2.615,137.785,652,-20990,-594
19668,20214063,14:10:45.656,WTP2Right(DA:60:79:91:04:9A),-0.024,0.990,-0.062,-5.005,5.737,-8.362,94.499,1.445,-62.238,-306,-28162,-367
19669,20214063,14:10:45.658,WTP2Left(FD:AC:6A:AA:60:D2),0.068,0.987,0.003,-0.732,-5.798,18.555,90.445,-2.994,137.653,652,-20990,-594
19670,20214063,14:10:45.665,WTP2Right(DA:60:79:91:04:9A),-0.031,0.986,-0.060,-5.127,2.502,-9.399,94.389,1.620,-62.254,-306,-28162,-367
19671,20214063,14:10:45.671,WTP2Left(FD:AC:6A:AA:60:D2),0.108,0.983,-0.006,0.854,-1.404,16.418,90.456,-3.340,137.615,652,-20990,-594
19672,20214063,14:10:45.733,WTP2Right(DA:60:79:91:04:9A),-0.040,0.991,-0.063,-5.310,0.183,-11.108,94.279,1.813,-62.320,-306,-28162,-367
19673,20214063,14:10:45.740,WTP2Left(FD:AC:6A:AA:60:D2),0.076,0.989,-0.017,1.343,-0.610,13.672,90.483,-3.653,137.598,652,-20990,-594
19674,20214063,14:10:45.743,WTP2Right(DA:60:79:91:04:9A),-0.047,0.993,-0.057,-5.737,-2.136,-12.817,94.164,2.043,-62.430,-306,-28162,-367
19675,20214063,14:10:45.748,WTP2Left(FD:AC:6A:AA:60:D2),0.052,0.985,-0.028,2.502,-1.892,11.047,90.544,-3.900,137.571,652,-20990,-594
19676,20214063,14:10:45.751,WTP2Right(DA:60:79:91:04:9A),-0.050,0.993,-0.061,-6.165,-6.165,-14.771,94.032,2.318,-62.600,-306,-28162,-367
19677,20214063,14:10:45.756,WTP2Left(FD:AC:6A:AA:60:D2),0.048,0.983,0.001,3.906,-1.526,8.972,90.615,-4.081,137.560,652,-20990,-594
19678,20214063,14:10:45.758,WTP2Right(DA:60:79:91:04:9A),-0.042,0.986,-0.068,-6.042,-9.766,-16.968,93.900,2.637,-62.836,-306,-28162,-367
19679,20214063,14:10:45.763,WTP2Left(FD:AC:6A:AA:60:D2),0.027,0.991,0.001,5.127,-1.343,7.019,90.703,-4.213,137.554,652,-20990,-594
19680,20214063,14:10:45.770,WTP2Right(DA:60:79:91:04:9A),-0.060,1.004,-0.065,-7.874,-12.573,-20.020,93.763,3.005,-63.133,-306,-28162,-367
19681,20214063,14:10:45.773,WTP2Left(FD:AC:6A:AA:60:D2),0.079,0.976,-0.043,6.470,-3.357,5.005,90.840,-4.296,137.521,652,-20990,-594
19682,20214063,14:10:45.777,WTP2Right(DA:60:79:91:04:9A),-0.032,1.026,-0.057,-10.742,-12.939,-23.560,93.576,3.428,-63.463,-306,-28162,-367
19683,20214063,14:10:45.784,WTP2Left(FD:AC:6A:AA:60:D2),0.076,0.980,-0.058,7.019,-10.071,2.625,91.022,-4.351,137.357,652,-20990,-594
19684,20214063,14:10:45.791,WTP2Right(DA:60:79:91:04:9A),-0.111,1.027,-0.028,-13.367,-9.766,-28.198,93.329,3.928,-63.787,-306,-28162,-367
19685,20214063,14:10:45.794,WTP2Left(FD:AC:6A:AA:60:D2),0.080,1.004,-0.045,10.315,-7.080,-1.953,91.439,-4.340,137.016,652,-20990,-594
19686,20214063,14:10:45.800,WTP2Right(DA:60:79:91:04:9A),0.270,1.008,-0.035,-18.677,-11.108,-44.189,92.637,5.257,-64.336,-306,-28162,-367
19687,20214063,14:10:45.804,WTP2Left(FD:AC:6A:AA:60:D2),0.056,0.984,-0.073,11.963,-4.089,-3.296,91.703,-4.285,136.928,652,-20990,-594
19688,20214063,14:10:45.808,WTP2Right(DA:60:79:91:04:9A),-0.054,1.349,-0.276,-25.757,42.236,-65.063,90.698,9.761,-65.621,-306,-28162,-367
19689,20214063,14:10:45.810,WTP2Left(FD:AC:6A:AA:60:D2),0.096,0.948,-0.043,12.634,-5.249,-2.136,91.978,-4.224,136.851,652,-20990,-594
19690,20214063,14:10:45.820,WTP2Right(DA:60:79:91:04:9A),0.167,1.100,-0.074,-26.611,-26.062,-62.256,91.714,7.289,-65.110,-306,-28162,-367
19691,20214063,14:10:45.837,WTP2Right(DA:60:79:91:04:9A),-0.146,1.177,-0.124,-26.794,-24.109,-75.073,91.154,8.520,-65.610,-306,-28162,-367
19692,20214063,14:10:45.841,WTP2Right(DA:60:79:91:04:9A),-0.072,1.039,-0.072,-23.438,-18.433,-51.514,92.219,6.196,-64.666,-306,-28162,-367
19693,20214063,14:10:45.842,WTP2Left(FD:AC:6A:AA:60:D2),-0.015,0.974,-0.041,8.545,-9.888,0.000,91.214,-4.373,137.159,652,-20990,-594
19694,20214063,14:10:45.851,WTP2Right(DA:60:79:91:04:9A),0.221,1.315,-0.235,-29.968,30.640,-79.163,90.467,10.926,-64.638,-306,-28162,-367
19695,20214063,14:10:45.855,WTP2Left(FD:AC:6A:AA:60:D2),0.059,0.960,-0.117,16.052,-9.094,-0.061,92.302,-4.158,136.736,652,-20990,-594
19696,20214063,14:10:45.860,WTP2Left(FD:AC:6A:AA:60:D2),0.028,1.015,-0.080,14.648,-13.794,4.028,92.664,-4.153,136.522,652,-20990,-594
19697,20214063,14:10:45.864,WTP2Right(DA:60:79:91:04:9A),0.783,1.362,-0.274,-26.611,6.592,-89.783,90.121,12.431,-64.034,-306,-28162,-367
19698,20214063,14:10:45.867,WTP2Left(FD:AC:6A:AA:60:D2),-0.039,1.066,-0.050,10.437,-12.207,8.057,92.944,-4.241,136.285,652,-20990,-594
19699,20214063,14:10:45.880,WTP2Right(DA:60:79:91:04:9A),1.103,1.046,-0.358,-6.104,-11.536,-74.341,89.956,13.870,-63.633,-306,-28162,-367
19700,20214063,14:10:45.896,WTP2Right(DA:60:79:91:04:9A),1.086,0.813,-0.325,12.024,-17.517,-31.128,90.406,14.766,-63.056,-306,-28162,-367
19701,20214063,14:10:45.923,WTP2Left(FD:AC:6A:AA:60:D2),0.038,1.068,-0.125,4.578,-5.371,11.475,93.126,-4.367,136.143,652,-20990,-594
19702,20214063,14:10:45.926,WTP2Right(DA:60:79:91:04:9A),1.179,0.745,-0.197,27.893,-29.602,22.949,91.329,14.749,-62.441,-306,-28162,-367
19703,20214063,14:10:45.931,WTP2Left(FD:AC:6A:AA:60:D2),-0.038,0.959,-0.197,0.244,-1.953,17.151,93.252,-4.598,136.071,652,-20990,-594
19704,20214063,14:10:45.940,WTP2Left(FD:AC:6A:AA:60:D2),0.136,1.010,-0.063,-0.366,-22.583,23.254,93.323,-4.927,135.824,652,-20990,-594
19705,20214063,14:10:45.943,WTP2Right(DA:60:79:91:04:9A),1.002,0.824,-0.139,40.161,-34.546,69.580,92.494,13.689,-62.018,-306,-28162,-367
19706,20214063,14:10:45.950,WTP2Left(FD:AC:6A:AA:60:D2),0.144,1.073,0.038,-2.869,-21.973,28.198,93.301,-5.389,135.412,652,-20990,-594
19707,20214063,14:10:45.960,WTP2Right(DA:60:79:91:04:9A),0.773,0.948,0.040,44.373,-30.212,103.699,93.790,11.772,-61.688,-306,-28162,-367
19708,20214063,14:10:45.960,WTP2Left(FD:AC:6A:AA:60:D2),0.099,1.013,0.033,-1.709,-15.930,29.541,93.235,-5.966,135.049,652,-20990,-594
19709,20214063,14:10:45.988,WTP2Left(FD:AC:6A:AA:60:D2),0.165,0.977,-0.048,0.305,-21.606,29.358,93.230,-6.542,134.687,652,-20990,-594
19710,20214063,14:10:45.991,WTP2Right(DA:60:79:91:04:9A),0.555,1.077,0.127,43.274,-20.020,129.700,95.015,9.201,-61.337,-306,-28162,-367
19711,20214063,14:10:45.996,WTP2Left(FD:AC:6A:AA:60:D2),0.217,0.967,-0.140,0.366,-33.081,29.297,93.334,-7.108,134.127,652,-20990,-594
19712,20214063,14:10:46.001,WTP2Right(DA:60:79:91:04:9A),0.409,1.188,0.184,42.297,-14.465,146.118,95.938,6.141,-61.309,-306,-28162,-367
19713,20214063,14:10:46.006,WTP2Left(FD:AC:6A:AA:60:D2),0.161,0.982,-0.119,-1.526,-23.865,27.954,93.450,-7.685,133.528,652,-20990,-594
19714,20214063,14:10:46.026,WTP2Right(DA:60:79:91:04:9A),0.254,1.251,0.213,41.565,-14.587,151.917,96.526,2.939,-62.084,-236,-30721,-377
19715,20214063,14:10:46.038,WTP2Left(FD:AC:6A:AA:60:D2),0.096,0.989,-0.074,-3.906,-0.977,28.137,93.461,-8.262,133.264,652,-20990,-594
19716,20214063,14:10:46.041,WTP2Right(DA:60:79:91:04:9A),0.018,1.296,0.241,42.236,-13.855,151.001,97.114,-0.198,-63.007,-236,-30721,-377
19717,20214063,14:10:46.054,WTP2Left(FD:AC:6A:AA:60:D2),0.105,1.024,-0.013,-4.028,9.277,29.480,93.362,-8.828,133.374,652,-20990,-594
19718,20214063,14:10:46.058,WTP2Right(DA:60:79:91:04:9A),-0.199,1.303,0.216,39.673,-12.878,150.085,97.740,-3.186,-63.951,-236,-30721,-377
19719,20214063,14:10:46.070,WTP2Left(FD:AC:6A:AA:60:D2),0.082,1.035,-0.037,-4.395,17.761,32.898,93.214,-9.426,133.693,652,-20990,-594
