ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
82006,20237071,14:36:47.901,WTP2Left(FD:AC:6A:AA:60:D2),0.292,0.993,-0.170,30.884,-46.692,124.268,83.046,23.791,143.613,576,14850,-710
82007,20237071,14:36:51.617,WTP2Right(DA:60:79:91:04:9A),0.390,0.890,0.346,10.681,-64.636,-27.344,89.720,4.427,-109.385,-204,-31489,-380
82008,20237071,14:36:51.622,WTP2Left(FD:AC:6A:AA:60:D2),-0.046,1.000,-0.159,-2.686,6.775,4.272,96.691,0.725,84.963,656,-18942,-586
82009,20237071,14:36:51.640,WTP2Right(DA:60:79:91:04:9A),-0.138,1.098,0.408,15.442,-16.052,-14.771,89.659,4.867,-110.116,-204,-31489,-380
82010,20237071,14:36:51.651,WTP2Left(FD:AC:6A:AA:60:D2),-0.073,0.972,-0.158,-5.310,10.132,5.188,96.636,0.659,85.737,656,-18942,-586
82011,20237071,14:36:51.666,WTP2Right(DA:60:79:91:04:9A),-0.065,1.061,-0.017,18.860,4.517,-21.790,89.874,5.109,-110.056,-204,-31489,-380
82012,20237071,14:36:51.676,WTP2Left(FD:AC:6A:AA:60:D2),-0.046,0.975,-0.157,-6.226,7.690,5.188,96.542,0.577,86.534,656,-18942,-586
82013,20237071,14:36:51.688,WTP2Right(DA:60:79:91:04:9A),-0.101,0.978,0.011,15.747,1.038,-14.465,90.225,5.471,-109.616,-204,-31489,-380
82014,20237071,14:36:51.698,WTP2Left(FD:AC:6A:AA:60:D2),-0.062,0.989,-0.120,-6.531,4.517,4.761,96.422,0.505,87.281,651,-20222,-591
82015,20237071,14:36:51.705,WTP2Right(DA:60:79:91:04:9A),-0.081,0.972,-0.125,11.658,-2.502,-11.475,90.533,5.735,-109.215,-204,-31489,-380
82016,20237071,14:36:51.720,WTP2Left(FD:AC:6A:AA:60:D2),-0.051,0.981,-0.122,-4.700,-0.061,2.319,96.295,0.445,87.957,651,-20222,-591
82017,20237071,14:36:51.724,WTP2Right(DA:60:79:91:04:9A),0.010,0.959,-0.161,2.380,-17.578,2.686,90.742,5.850,-108.951,-204,-31489,-380
82018,20237071,14:36:51.743,WTP2Left(FD:AC:6A:AA:60:D2),-0.018,0.999,-0.114,-5.432,-1.404,1.831,96.185,0.439,88.561,651,-20222,-591
82019,20237071,14:36:51.754,WTP2Right(DA:60:79:91:04:9A),-0.007,1.012,-0.028,-0.305,-13.184,2.197,90.802,5.784,-108.820,-311,-30722,-377
82020,20237071,14:36:51.759,WTP2Left(FD:AC:6A:AA:60:D2),-0.043,1.002,-0.054,-6.897,2.991,1.343,96.053,0.423,89.160,651,-20222,-591
82021,20237071,14:36:51.774,WTP2Right(DA:60:79:91:04:9A),-0.057,1.021,0.019,1.526,-1.648,-3.967,90.813,5.735,-108.589,-311,-30722,-377
82022,20237071,14:36:51.785,WTP2Left(FD:AC:6A:AA:60:D2),-0.036,0.983,-0.111,-5.371,2.319,-0.061,95.900,0.396,89.813,651,-20222,-591
82023,20237071,14:36:51.793,WTP2Right(DA:60:79:91:04:9A),-0.067,0.986,-0.003,2.869,1.831,-5.615,90.840,5.762,-108.243,-311,-30722,-377
82024,20237071,14:36:51.816,WTP2Left(FD:AC:6A:AA:60:D2),-0.037,0.982,-0.126,-5.371,0.122,-2.136,95.790,0.434,90.439,651,-20222,-591
82025,20237071,14:36:51.825,WTP2Right(DA:60:79:91:04:9A),-0.044,0.979,-0.011,2.747,-1.160,-3.052,90.901,5.834,-107.858,-311,-30722,-377
82026,20237071,14:36:51.844,WTP2Left(FD:AC:6A:AA:60:D2),-0.064,0.974,-0.109,-5.310,-0.183,-2.686,95.691,0.500,91.022,651,-20222,-591
82027,20237071,14:36:51.854,WTP2Right(DA:60:79:91:04:9A),-0.024,0.985,-0.029,1.526,-2.502,-2.319,90.956,5.867,-107.523,-311,-30722,-377
82028,20237071,14:36:51.870,WTP2Left(FD:AC:6A:AA:60:D2),-0.121,0.969,-0.116,-3.723,0.183,-1.770,95.592,0.577,91.599,651,-20222,-591
82029,20237071,14:36:51.889,WTP2Right(DA:60:79:91:04:9A),-0.015,0.996,-0.047,0.427,-3.418,-4.150,91.000,5.883,-107.205,-311,-30722,-377
82030,20237071,14:36:51.895,WTP2Left(FD:AC:6A:AA:60:D2),-0.071,0.996,-0.127,-1.587,-0.854,0.854,95.521,0.648,92.181,651,-20222,-591
82031,20237071,14:36:51.904,WTP2Right(DA:60:79:91:04:9A),-0.035,1.016,-0.051,-0.305,-4.761,-9.399,91.033,5.944,-106.891,-311,-30722,-377
82032,20237071,14:36:51.920,WTP2Left(FD:AC:6A:AA:60:D2),-0.083,1.017,-0.067,-0.732,-0.916,4.944,95.477,0.676,92.747,651,-20222,-591
82033,20237071,14:36:51.937,WTP2Right(DA:60:79:91:04:9A),-0.046,1.009,-0.049,-0.671,-7.080,-14.832,91.049,6.114,-106.606,-311,-30722,-377
82034,20237071,14:36:51.943,WTP2Left(FD:AC:6A:AA:60:D2),-0.017,0.979,-0.090,-0.488,-21.423,4.211,95.427,0.626,93.197,651,-20222,-591
82035,20237071,14:36:51.960,WTP2Right(DA:60:79:91:04:9A),-0.019,1.002,-0.039,-1.587,-9.949,-18.433,91.049,6.389,-106.381,-311,-30722,-377
82036,20237071,14:36:51.968,WTP2Left(FD:AC:6A:AA:60:D2),-0.064,0.978,-0.086,-0.244,-30.884,4.700,95.394,0.621,93.285,646,-20222,-591
82037,20237071,14:36:51.973,WTP2Right(DA:60:79:91:04:9A),0.003,1.016,-0.043,-2.014,-5.432,-20.752,91.022,6.724,-106.177,-311,-30722,-377
82038,20237071,14:36:51.983,WTP2Left(FD:AC:6A:AA:60:D2),-0.048,0.977,-0.093,1.343,-39.795,4.272,95.383,0.599,93.175,646,-20222,-591
82039,20237071,14:36:51.992,WTP2Right(DA:60:79:91:04:9A),0.134,1.077,-0.052,-3.479,-5.127,-28.259,91.000,7.108,-105.903,-311,-30722,-377
82040,20237071,14:36:52.002,WTP2Left(FD:AC:6A:AA:60:D2),-0.028,0.978,-0.115,4.395,-30.457,3.357,95.411,0.621,92.988,646,-20222,-591
82041,20237071,14:36:52.013,WTP2Right(DA:60:79:91:04:9A),0.297,1.205,-0.043,-7.813,-20.569,-38.147,90.939,7.630,-105.688,-311,-30722,-377
82042,20237071,14:36:52.027,WTP2Left(FD:AC:6A:AA:60:D2),0.020,0.979,-0.156,7.080,-29.907,2.136,95.515,0.648,92.939,646,-20222,-591
82043,20237071,14:36:52.038,WTP2Right(DA:60:79:91:04:9A),0.287,1.353,-0.049,-14.709,-23.926,-59.875,90.764,8.328,-105.688,-311,-30722,-377
82044,20237071,14:36:52.044,WTP2Left(FD:AC:6A:AA:60:D2),-0.078,0.970,-0.149,9.399,-34.180,1.770,95.696,0.687,92.856,646,-20222,-591
82045,20237071,14:36:52.051,WTP2Right(DA:60:79:91:04:9A),0.341,1.478,-0.054,-21.484,-19.104,-89.233,90.467,9.448,-105.677,-311,-30722,-377
