ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
49582,20214063,14:24:51.858,WTP2Left(FD:AC:6A:AA:60:D2),0.039,0.974,-0.326,-11.536,39.978,13.489,104.134,6.520,-171.804,434,4609,-494
49583,20214063,14:25:06.330,WTP2Right(DA:60:79:91:04:9A),0.098,0.965,-0.216,-1.709,4.028,-2.625,102.541,-2.329,-88.555,-302,-27650,-365
49584,20214063,14:25:06.335,WTP2Left(FD:AC:6A:AA:60:D2),0.032,0.956,-0.235,1.770,-4.517,7.751,103.821,-3.186,117.922,606,-29694,-628
49585,20214063,14:25:06.354,WTP2Left(FD:AC:6A:AA:60:D2),0.039,0.971,-0.249,2.991,-5.920,9.277,103.887,-3.312,118.004,606,-29694,-628
49586,20214063,14:25:06.361,WTP2Right(DA:60:79:91:04:9A),0.082,0.969,-0.215,-2.075,1.160,-4.395,102.426,-2.247,-88.143,-302,-27650,-365
49587,20214063,14:25:06.365,WTP2Left(FD:AC:6A:AA:60:D2),0.039,0.970,-0.236,3.113,-7.263,10.498,103.953,-3.461,118.054,606,-29694,-628
49588,20214063,14:25:06.376,WTP2Right(DA:60:79:91:04:9A),0.083,0.987,-0.195,-2.319,1.648,-7.690,102.371,-2.153,-87.935,-302,-27650,-365
49589,20214063,14:25:06.395,WTP2Left(FD:AC:6A:AA:60:D2),0.048,0.963,-0.253,3.052,-6.714,11.047,104.024,-3.620,118.092,599,-29694,-628
49590,20214063,14:25:06.404,WTP2Right(DA:60:79:91:04:9A),0.044,0.976,-0.196,-2.319,3.113,-12.268,102.310,-1.983,-87.687,-301,-27650,-365
49591,20214063,14:25:06.425,WTP2Left(FD:AC:6A:AA:60:D2),0.086,0.946,-0.264,2.319,-7.141,11.475,104.101,-3.790,118.125,599,-29694,-628
49592,20214063,14:25:06.435,WTP2Right(DA:60:79:91:04:9A),0.039,0.969,-0.215,-2.991,3.662,-12.329,102.255,-1.769,-87.413,-301,-27650,-365
49593,20214063,14:25:06.451,WTP2Right(DA:60:79:91:04:9A),0.030,0.965,-0.212,-4.333,2.319,-11.963,102.173,-1.555,-87.160,-301,-27650,-365
49594,20214063,14:25:06.455,WTP2Left(FD:AC:6A:AA:60:D2),0.093,0.979,-0.254,2.258,-4.761,8.850,104.233,-4.120,118.207,599,-29694,-628
49595,20214063,14:25:06.463,WTP2Right(DA:60:79:91:04:9A),0.039,0.964,-0.205,-4.578,-0.183,-11.780,102.079,-1.329,-86.962,-301,-27650,-365
49596,20214063,14:25:06.496,WTP2Right(DA:60:79:91:04:9A),0.046,0.965,-0.189,-3.784,-3.113,-13.367,101.997,-1.077,-86.825,-301,-27650,-365
49597,20214063,14:25:06.502,WTP2Left(FD:AC:6A:AA:60:D2),0.070,0.957,-0.269,1.831,-2.380,6.592,104.293,-4.263,118.306,599,-29694,-628
49598,20214063,14:25:06.516,WTP2Right(DA:60:79:91:04:9A),-0.001,0.971,-0.182,-2.197,0.061,-14.465,101.931,-0.818,-86.655,-301,-27650,-365
49599,20214063,14:25:06.523,WTP2Left(FD:AC:6A:AA:60:D2),0.074,0.971,-0.256,0.610,4.028,5.371,104.365,-4.493,118.702,599,-29694,-628
49600,20214063,14:25:06.537,WTP2Right(DA:60:79:91:04:9A),0.003,0.962,-0.188,-1.648,1.465,-13.489,101.882,-0.555,-86.462,-301,-27650,-365
49601,20214063,14:25:06.541,WTP2Left(FD:AC:6A:AA:60:D2),0.005,0.954,-0.256,1.404,1.221,5.310,104.343,-4.378,118.466,599,-29694,-628
49602,20214063,14:25:06.554,WTP2Right(DA:60:79:91:04:9A),0.075,0.960,-0.204,-1.343,-0.671,-12.817,101.849,-0.297,-86.287,-301,-27650,-365
49603,20214063,14:25:06.557,WTP2Left(FD:AC:6A:AA:60:D2),0.010,0.966,-0.291,0.488,7.263,5.737,104.381,-4.598,118.993,599,-29694,-628
49604,20214063,14:25:06.569,WTP2Right(DA:60:79:91:04:9A),0.011,0.981,-0.216,-2.808,-2.991,-12.024,101.810,-0.082,-86.133,-301,-27650,-365
49605,20214063,14:25:06.574,WTP2Left(FD:AC:6A:AA:60:D2),0.065,0.961,-0.281,-0.916,3.418,6.165,104.387,-4.686,119.290,599,-29694,-628
49606,20214063,14:25:06.591,WTP2Left(FD:AC:6A:AA:60:D2),0.123,0.966,-0.293,-6.409,2.258,7.751,104.332,-4.796,119.509,599,-29694,-628
