ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
247121,20228860,18:57:44.490,WTP2Left(FD:AC:6A:AA:60:D2),-0.107,0.468,-0.064,-19.043,11.353,-256.531,78.596,-23.269,153.902,640,20738,-687
247122,20228860,18:57:59.031,WTP2Left(FD:AC:6A:AA:60:D2),-0.084,0.997,-0.062,1.038,7.446,-2.625,92.549,3.994,143.130,652,26626,-664
247123,20228860,18:57:59.056,WTP2Right(DA:60:79:91:04:9A),0.032,0.973,0.092,-0.793,-6.653,-3.357,84.732,-2.549,-79.107,-273,28414,-402
247124,20228860,18:57:59.059,WTP2Left(FD:AC:6A:AA:60:D2),-0.086,0.997,-0.063,-0.366,7.568,-1.282,92.571,4.026,143.262,652,26626,-664
247125,20228860,18:57:59.075,WTP2Right(DA:60:79:91:04:9A),0.038,0.973,0.092,-0.793,-6.653,-3.357,84.721,-2.488,-79.178,-273,28414,-402
247126,20228860,18:57:59.082,WTP2Left(FD:AC:6A:AA:60:D2),-0.075,0.999,-0.062,-0.732,4.272,-0.183,92.582,4.043,143.344,652,26626,-664
247127,20228860,18:57:59.097,WTP2Right(DA:60:79:91:04:9A),0.064,0.971,0.092,-0.671,-8.972,-3.601,84.716,-2.428,-79.299,-273,28414,-402
247128,20228860,18:57:59.105,WTP2Left(FD:AC:6A:AA:60:D2),-0.085,0.996,-0.053,-0.732,1.953,1.282,92.576,4.026,143.377,652,26626,-664
247129,20228860,18:57:59.123,WTP2Right(DA:60:79:91:04:9A),0.046,0.973,0.114,-2.319,-12.268,-4.272,84.633,-2.329,-79.673,-273,28414,-402
247130,20228860,18:57:59.130,WTP2Left(FD:AC:6A:AA:60:D2),-0.077,0.997,-0.055,-0.916,0.488,3.357,92.565,3.977,143.372,652,26626,-664
247131,20228860,18:57:59.147,WTP2Right(DA:60:79:91:04:9A),0.029,0.975,0.119,-2.136,-10.498,-3.723,84.584,-2.280,-79.838,-273,28414,-402
247132,20228860,18:57:59.160,WTP2Left(FD:AC:6A:AA:60:D2),-0.064,0.996,-0.053,-1.099,-0.977,5.798,92.549,3.884,143.333,657,27138,-662
247133,20228860,18:57:59.169,WTP2Right(DA:60:79:91:04:9A),0.029,0.970,0.134,-2.014,-7.690,-3.174,84.518,-2.225,-79.958,-273,28414,-402
247134,20228860,18:57:59.180,WTP2Left(FD:AC:6A:AA:60:D2),-0.063,0.993,-0.051,-1.282,-1.099,5.798,92.527,3.768,143.284,657,27138,-662
247135,20228860,18:57:59.191,WTP2Right(DA:60:79:91:04:9A),0.029,0.966,0.133,-1.465,-4.456,-2.930,84.463,-2.170,-80.019,-273,28414,-402
247136,20228860,18:57:59.200,WTP2Left(FD:AC:6A:AA:60:D2),-0.065,0.994,-0.051,-1.343,-1.343,4.517,92.505,3.669,143.229,657,27138,-662
247137,20228860,18:57:59.218,WTP2Right(DA:60:79:91:04:9A),0.084,0.981,0.104,-2.563,-5.249,-3.113,84.413,-2.115,-80.057,-273,28414,-402
247138,20228860,18:57:59.232,WTP2Left(FD:AC:6A:AA:60:D2),-0.065,0.994,-0.050,-1.282,-2.197,3.845,92.483,3.593,143.168,657,27138,-662
247139,20228860,18:57:59.237,WTP2Right(DA:60:79:91:04:9A),0.015,0.987,0.088,-2.258,-6.836,-3.052,84.380,-2.098,-80.090,-273,28414,-402
247140,20228860,18:57:59.247,WTP2Left(FD:AC:6A:AA:60:D2),-0.057,0.992,-0.056,-1.038,-4.517,3.723,92.461,3.527,143.064,657,27138,-662
247141,20228860,18:57:59.268,WTP2Right(DA:60:79:91:04:9A),0.034,0.988,0.101,-1.099,-8.728,-2.075,84.359,-2.060,-80.200,-264,28158,-403
247142,20228860,18:57:59.281,WTP2Left(FD:AC:6A:AA:60:D2),-0.053,0.993,-0.052,-1.038,-11.414,3.723,92.439,3.455,142.877,657,27138,-662
247143,20228860,18:57:59.287,WTP2Right(DA:60:79:91:04:9A),0.033,0.973,0.152,0.671,-8.606,-1.404,84.342,-2.049,-80.349,-264,28158,-403
247144,20228860,18:57:59.294,WTP2Left(FD:AC:6A:AA:60:D2),-0.055,0.992,-0.045,1.160,-7.019,-2.563,92.428,3.455,142.460,657,27138,-662
247145,20228860,18:57:59.303,WTP2Right(DA:60:79:91:04:9A),0.029,0.985,0.140,0.366,-7.202,-0.977,84.326,-2.043,-80.453,-264,28158,-403
247146,20228860,18:57:59.311,WTP2Left(FD:AC:6A:AA:60:D2),-0.127,0.998,-0.038,1.099,-8.057,-0.977,92.439,3.494,142.295,657,27138,-662
247147,20228860,18:57:59.322,WTP2Right(DA:60:79:91:04:9A),0.034,0.976,0.077,-0.305,-0.793,-0.977,84.331,-2.021,-80.370,-264,28158,-403
247148,20228860,18:57:59.338,WTP2Left(FD:AC:6A:AA:60:D2),-0.050,0.999,-0.045,2.747,-11.108,2.319,92.466,3.510,142.108,657,27138,-662
247149,20228860,18:57:59.348,WTP2Right(DA:60:79:91:04:9A),0.033,0.979,0.083,-0.427,-0.488,-1.343,84.337,-1.994,-80.283,-264,28158,-403
247150,20228860,18:57:59.356,WTP2Left(FD:AC:6A:AA:60:D2),-0.058,0.991,-0.055,2.686,-9.399,3.296,92.510,3.483,141.905,657,27138,-662
247151,20228860,18:57:59.365,WTP2Right(DA:60:79:91:04:9A),0.052,0.999,0.097,-0.549,-1.465,-1.038,84.320,-1.950,-80.145,-264,28158,-403
247152,20228860,18:57:59.372,WTP2Left(FD:AC:6A:AA:60:D2),-0.054,0.994,-0.056,0.305,-4.517,-1.282,92.538,3.466,141.751,657,27138,-662
247153,20228860,18:57:59.381,WTP2Right(DA:60:79:91:04:9A),0.063,1.008,0.122,-0.183,0.305,-1.038,84.298,-1.939,-80.079,-264,28158,-403
