ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
113323,20228819,14:49:23.500,WTP2Left(FD:AC:6A:AA:60:D2),-0.191,1.201,-0.238,7.263,51.147,105.774,100.723,-4.565,153.506,874,-14077,-567
113324,20228819,14:49:47.571,WTP2Right(DA:60:79:91:04:9A),0.064,0.957,-0.242,0.488,0.793,0.916,104.255,-4.614,-62.930,-252,-28929,-370
113325,20228819,14:49:47.590,WTP2Left(FD:AC:6A:AA:60:D2),-0.123,0.965,-0.195,4.150,-3.113,5.127,101.470,5.504,141.416,652,28930,-655
113326,20228819,14:49:47.596,WTP2Right(DA:60:79:91:04:9A),0.067,0.955,-0.230,1.038,0.610,1.526,104.266,-4.636,-62.935,-252,-28929,-370
113327,20228819,14:49:47.618,WTP2Left(FD:AC:6A:AA:60:D2),-0.135,0.960,-0.199,6.104,-5.188,8.362,101.569,5.394,141.301,652,28930,-655
113328,20228819,14:49:47.618,WTP2Right(DA:60:79:91:04:9A),0.067,0.958,-0.238,0.366,4.211,2.258,104.266,-4.691,-62.875,-252,-28929,-370
113329,20228819,14:49:47.636,WTP2Right(DA:60:79:91:04:9A),0.063,0.956,-0.254,-0.854,5.371,2.991,104.249,-4.839,-62.693,-252,-28929,-370
113330,20228819,14:49:47.647,WTP2Left(FD:AC:6A:AA:60:D2),-0.088,0.974,-0.214,4.578,-16.724,16.479,101.755,5.015,140.779,652,28930,-655
113331,20228819,14:49:47.655,WTP2Right(DA:60:79:91:04:9A),0.065,0.961,-0.236,-3.235,6.958,4.089,104.172,-4.938,-62.595,-251,-28929,-370
113332,20228819,14:49:47.667,WTP2Left(FD:AC:6A:AA:60:D2),-0.047,0.950,-0.220,2.747,-26.367,20.142,101.799,4.763,140.290,652,28930,-655
113333,20228819,14:49:47.670,WTP2Right(DA:60:79:91:04:9A),0.065,0.960,-0.241,-6.226,6.714,5.432,104.035,-5.059,-62.501,-251,-28929,-370
113334,20228819,14:49:47.681,WTP2Left(FD:AC:6A:AA:60:D2),-0.056,0.969,-0.181,0.610,-21.851,18.005,101.788,4.482,139.741,649,29186,-654
113335,20228819,14:49:47.691,WTP2Right(DA:60:79:91:04:9A),0.088,0.957,-0.242,-9.827,4.761,5.676,103.837,-5.175,-62.446,-251,-28929,-370
113336,20228819,14:49:47.705,WTP2Right(DA:60:79:91:04:9A),0.066,0.962,-0.262,-10.620,0.732,4.578,103.645,-5.268,-62.435,-251,-28929,-370
113337,20228819,14:49:47.708,WTP2Left(FD:AC:6A:AA:60:D2),-0.005,0.981,-0.201,2.441,-16.724,14.343,101.772,4.230,139.301,649,29186,-654
113338,20228819,14:49:47.722,WTP2Left(FD:AC:6A:AA:60:D2),-0.020,0.988,-0.201,2.319,-14.709,11.353,101.794,4.016,138.939,649,29186,-654
113339,20228819,14:49:47.733,WTP2Right(DA:60:79:91:04:9A),0.074,0.981,-0.231,-12.695,1.038,4.211,103.387,-5.334,-62.457,-251,-28929,-370
113340,20228819,14:49:47.742,WTP2Left(FD:AC:6A:AA:60:D2),-0.003,0.973,-0.192,1.282,-8.972,6.958,101.805,3.845,138.669,649,29186,-654
113341,20228819,14:49:47.762,WTP2Right(DA:60:79:91:04:9A),0.121,0.968,-0.224,-16.968,-0.793,4.211,103.052,-5.400,-62.512,-251,-28929,-370
113342,20228819,14:49:47.767,WTP2Left(FD:AC:6A:AA:60:D2),-0.060,0.975,-0.179,1.160,-2.991,4.517,101.805,3.719,138.527,649,29186,-654
113343,20228819,14:49:47.780,WTP2Right(DA:60:79:91:04:9A),0.118,0.955,-0.267,-16.968,-0.732,2.136,102.744,-5.455,-62.490,-251,-28929,-370
113344,20228819,14:49:47.786,WTP2Left(FD:AC:6A:AA:60:D2),-0.064,0.974,-0.184,2.991,-3.967,4.639,101.827,3.620,138.455,649,29186,-654
113345,20228819,14:49:47.798,WTP2Right(DA:60:79:91:04:9A),0.098,0.958,-0.271,-17.090,0.916,-0.427,102.442,-5.466,-62.419,-251,-28929,-370
113346,20228819,14:49:47.805,WTP2Left(FD:AC:6A:AA:60:D2),-0.070,0.973,-0.198,4.944,-5.981,6.409,101.893,3.532,138.362,649,29186,-654
113347,20228819,14:49:47.830,WTP2Right(DA:60:79:91:04:9A),0.106,0.968,-0.262,-19.104,1.770,-2.136,102.090,-5.433,-62.347,-251,-28929,-370
113348,20228819,14:49:47.839,WTP2Left(FD:AC:6A:AA:60:D2),-0.020,0.965,-0.194,5.737,-7.141,8.057,101.981,3.422,138.235,649,29186,-654
113349,20228819,14:49:47.851,WTP2Right(DA:60:79:91:04:9A),0.105,0.976,-0.259,-22.766,1.831,-3.784,101.667,-5.372,-62.254,-251,-28929,-370
113350,20228819,14:49:47.861,WTP2Left(FD:AC:6A:AA:60:D2),-0.051,0.964,-0.212,5.737,-6.226,9.033,102.085,3.274,138.087,649,29186,-654
113351,20228819,14:49:47.865,WTP2Right(DA:60:79:91:04:9A),0.116,0.982,-0.244,-27.893,1.587,-5.981,101.135,-5.268,-62.177,-254,-30209,-375
113352,20228819,14:49:47.874,WTP2Left(FD:AC:6A:AA:60:D2),-0.094,0.966,-0.202,5.615,-4.395,9.583,102.189,3.104,137.961,649,29186,-654
113353,20228819,14:49:47.880,WTP2Right(DA:60:79:91:04:9A),0.141,0.984,-0.242,-34.058,1.526,-8.789,100.486,-5.114,-62.078,-254,-30209,-375
113354,20228819,14:49:47.893,WTP2Left(FD:AC:6A:AA:60:D2),-0.050,0.965,-0.184,6.775,-4.211,9.399,102.294,2.950,137.878,633,27906,-659
113355,20228819,14:49:47.895,WTP2Right(DA:60:79:91:04:9A),0.134,0.986,-0.229,-40.955,4.089,-14.404,99.695,-4.878,-61.897,-254,-30209,-375
113356,20228819,14:49:47.906,WTP2Left(FD:AC:6A:AA:60:D2),-0.053,0.956,-0.180,8.423,-5.249,10.620,102.420,2.791,137.791,633,27906,-659
113357,20228819,14:49:47.917,WTP2Right(DA:60:79:91:04:9A),0.163,1.014,-0.243,-49.744,5.371,-21.484,98.740,-4.504,-61.666,-254,-30209,-375
113358,20228819,14:49:47.926,WTP2Left(FD:AC:6A:AA:60:D2),-0.072,0.946,-0.165,11.414,-10.376,13.062,102.579,2.598,137.631,633,27906,-659
