ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
85066,20237071,14:37:25.463,WTP2Right(DA:60:79:91:04:9A),0.013,1.589,-0.431,57.922,17.212,-119.385,106.078,-27.636,-13.414,-129,27903,-404
85067,20237071,14:37:30.621,WTP2Right(DA:60:79:91:04:9A),-0.019,1.014,-0.086,20.386,6.104,10.071,94.752,3.417,-94.537,-289,32510,-386
85068,20237071,14:37:30.632,WTP2Left(FD:AC:6A:AA:60:D2),-0.188,0.987,-0.018,-20.569,-8.118,35.767,89.995,1.159,114.423,644,30978,-647
85069,20237071,14:37:30.649,WTP2Right(DA:60:79:91:04:9A),-0.044,1.000,-0.111,20.142,4.578,6.958,95.175,3.186,-94.175,-289,32510,-386
85070,20237071,14:37:30.664,WTP2Left(FD:AC:6A:AA:60:D2),-0.182,1.033,-0.033,-20.630,-5.859,48.096,89.572,0.467,114.642,644,30978,-647
85071,20237071,14:37:30.675,WTP2Right(DA:60:79:91:04:9A),-0.034,0.970,-0.098,20.264,3.967,9.216,95.598,3.010,-93.840,-289,32510,-386
85072,20237071,14:37:30.683,WTP2Left(FD:AC:6A:AA:60:D2),-0.069,1.103,-0.000,-19.714,-9.766,60.059,89.154,-0.423,114.901,644,30978,-647
85073,20237071,14:37:30.696,WTP2Right(DA:60:79:91:04:9A),-0.053,0.970,-0.101,21.118,7.751,11.414,96.010,2.802,-93.516,-289,32510,-386
85074,20237071,14:37:30.701,WTP2Left(FD:AC:6A:AA:60:D2),-0.104,1.199,-0.036,-18.677,-4.150,72.327,88.759,-1.582,115.126,625,32002,-643
85075,20237071,14:37:30.712,WTP2Right(DA:60:79:91:04:9A),-0.030,0.977,-0.087,20.508,12.024,14.587,96.432,2.532,-93.126,-289,32510,-386
85076,20237071,14:37:30.734,WTP2Left(FD:AC:6A:AA:60:D2),-0.139,1.316,0.030,-21.790,6.165,80.017,88.380,-2.988,115.466,625,32002,-643
85077,20237071,14:37:30.753,WTP2Right(DA:60:79:91:04:9A),-0.005,0.988,-0.120,20.020,9.949,15.808,96.833,2.214,-92.708,-289,32510,-386
85078,20237071,14:37:30.767,WTP2Left(FD:AC:6A:AA:60:D2),-0.283,1.377,0.063,-27.954,11.658,94.666,87.874,-4.554,116.027,625,32002,-643
85079,20237071,14:37:30.786,WTP2Right(DA:60:79:91:04:9A),-0.010,0.989,-0.107,19.226,4.639,15.381,97.229,1.873,-92.340,-289,32510,-386
85080,20237071,14:37:30.793,WTP2Left(FD:AC:6A:AA:60:D2),-0.204,1.366,-0.011,-29.358,9.705,113.586,87.242,-6.378,116.702,625,32002,-643
85081,20237071,14:37:30.809,WTP2Right(DA:60:79:91:04:9A),-0.011,0.985,-0.132,18.860,3.784,15.015,97.608,1.538,-92.060,-289,32510,-386
85082,20237071,14:37:30.831,WTP2Left(FD:AC:6A:AA:60:D2),-0.063,1.345,-0.027,-27.161,-6.287,129.333,86.616,-8.492,117.328,625,32002,-643
85083,20237071,14:37:30.843,WTP2Right(DA:60:79:91:04:9A),-0.014,0.991,-0.156,18.127,3.296,14.587,97.982,1.225,-91.791,-289,32510,-386
85084,20237071,14:37:30.862,WTP2Left(FD:AC:6A:AA:60:D2),0.311,1.222,-0.167,-29.358,-74.036,130.371,85.627,-13.431,117.482,625,32002,-643
85085,20237071,14:37:30.885,WTP2Right(DA:60:79:91:04:9A),0.015,0.980,-0.150,16.052,-0.488,12.146,98.344,0.939,-91.538,-289,32510,-386
85086,20237071,14:37:30.904,WTP2Left(FD:AC:6A:AA:60:D2),0.150,1.033,-0.192,-16.785,-74.707,120.300,85.562,-15.914,116.417,625,32002,-643
85087,20237071,14:37:30.917,WTP2Right(DA:60:79:91:04:9A),0.075,1.013,-0.105,13.916,-5.249,6.958,98.646,0.725,-91.379,-289,32510,-386
85088,20237071,14:37:30.926,WTP2Left(FD:AC:6A:AA:60:D2),-0.180,0.868,-0.136,-9.216,-43.030,98.755,85.787,-18.254,115.400,625,32002,-643
85089,20237071,14:37:30.932,WTP2Right(DA:60:79:91:04:9A),0.060,1.022,-0.172,10.498,-6.897,-1.526,98.888,0.615,-91.291,-289,32510,-386
85090,20237071,14:37:30.944,WTP2Left(FD:AC:6A:AA:60:D2),-0.289,0.665,0.004,-5.981,-15.503,62.256,85.897,-19.885,115.076,625,32002,-643
