ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
52292,20214063,14:25:34.980,WTP2Right(DA:60:79:91:04:9A),-0.292,1.401,-0.120,-16.724,162.231,321.350,107.699,-4.779,-7.108,-144,11775,-211
52293,20214063,14:25:39.847,WTP2Left(FD:AC:6A:AA:60:D2),0.067,0.964,-0.250,-0.732,-4.272,2.075,104.705,-1.796,156.967,604,-28414,-623
52294,20214063,14:25:39.864,WTP2Right(DA:60:79:91:04:9A),0.152,0.956,-0.195,-0.610,-0.366,-0.488,101.168,-10.190,-46.802,-343,-26114,-359
52295,20214063,14:25:39.878,WTP2Left(FD:AC:6A:AA:60:D2),0.061,0.954,-0.245,-1.038,-3.967,2.075,104.689,-1.835,156.638,602,-28670,-624
52296,20214063,14:25:39.889,WTP2Right(DA:60:79:91:04:9A),0.125,0.960,-0.196,0.183,1.526,-0.610,101.173,-10.157,-47.098,-342,-26370,-360
52297,20214063,14:25:39.911,WTP2Left(FD:AC:6A:AA:60:D2),0.033,0.949,-0.244,-1.709,-5.066,3.052,104.661,-1.884,156.308,602,-28670,-624
52298,20214063,14:25:39.916,WTP2Right(DA:60:79:91:04:9A),0.153,0.958,-0.190,0.061,3.662,-0.244,101.173,-10.135,-47.357,-342,-26370,-360
52299,20214063,14:25:39.933,WTP2Left(FD:AC:6A:AA:60:D2),0.006,0.951,-0.246,-2.686,-14.893,4.883,104.623,-1.928,155.918,602,-28670,-624
52300,20214063,14:25:39.941,WTP2Right(DA:60:79:91:04:9A),0.164,0.970,-0.199,0.244,6.104,-0.244,101.168,-10.124,-47.571,-342,-26370,-360
52301,20214063,14:25:39.953,WTP2Left(FD:AC:6A:AA:60:D2),0.032,0.968,-0.235,-1.526,-13.733,7.324,104.584,-1.950,155.396,602,-28670,-624
52302,20214063,14:25:39.965,WTP2Right(DA:60:79:91:04:9A),0.185,0.965,-0.203,1.221,11.230,0.244,101.157,-10.140,-47.911,-342,-26370,-360
52303,20214063,14:25:39.971,WTP2Left(FD:AC:6A:AA:60:D2),0.068,0.971,-0.239,-0.977,-14.893,10.437,104.557,-2.021,154.896,602,-28670,-624
52304,20214063,14:25:39.982,WTP2Right(DA:60:79:91:04:9A),0.193,0.964,-0.185,1.221,13.000,0.000,101.146,-10.184,-47.972,-342,-26370,-360
52305,20214063,14:25:39.987,WTP2Left(FD:AC:6A:AA:60:D2),0.054,0.972,-0.262,-1.343,-15.076,11.841,104.540,-2.159,154.352,602,-28670,-624
52306,20214063,14:25:40.005,WTP2Right(DA:60:79:91:04:9A),0.143,0.967,-0.215,4.211,29.541,-1.953,101.129,-10.245,-47.911,-342,-26370,-360
52307,20214063,14:25:40.023,WTP2Left(FD:AC:6A:AA:60:D2),0.049,0.965,-0.253,-3.967,-19.470,11.536,104.518,-2.324,153.776,602,-28670,-624
52308,20214063,14:25:40.026,WTP2Right(DA:60:79:91:04:9A),0.067,0.962,-0.207,4.333,37.415,-3.601,101.113,-10.327,-47.554,-342,-26370,-360
52309,20214063,14:25:40.035,WTP2Left(FD:AC:6A:AA:60:D2),-0.015,0.977,-0.243,-4.639,-15.564,13.855,104.453,-2.472,153.160,602,-28670,-624
