ID,UserID,strDate,NameDevices,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,MagX,MagY,MagZ
219948,20227070,18:13:02.082,WTP2Left(FD:AC:6A:AA:60:D2),1.707,3.128,0.551,168.518,-16.174,-294.128,92.807,29.092,140.927,475,15873,-450
219949,20227070,18:13:10.989,WTP2Left(FD:AC:6A:AA:60:D2),3.354,0.976,0.658,21.240,22.888,-14.160,101.711,37.183,165.652,475,15873,-450
219950,20227070,18:13:10.988,WTP2Right(DA:60:79:91:04:9A),-0.153,0.968,-0.194,0.366,0.488,0.488,102.052,0.093,-93.477,-322,-28930,-370
219951,20227070,18:13:11.004,WTP2Left(FD:AC:6A:AA:60:D2),2.517,0.976,0.658,21.240,22.888,-14.160,101.711,37.183,165.652,475,15873,-450
219952,20227070,18:13:11.020,WTP2Right(DA:60:79:91:04:9A),-0.153,1.475,-0.099,-50.659,-77.759,-150.635,110.967,10.563,-23.110,-322,-28930,-370
219953,20227070,18:13:11.030,WTP2Left(FD:AC:6A:AA:60:D2),2.517,1.588,0.195,-12.085,-14.526,135.315,100.514,33.624,164.301,475,15873,-450
219954,20227070,18:13:11.041,WTP2Right(DA:60:79:91:04:9A),0.134,1.475,-0.099,-50.659,-77.759,-150.635,110.967,10.563,-23.110,-322,-28930,-370
219955,20227070,18:13:11.050,WTP2Left(FD:AC:6A:AA:60:D2),-0.222,1.588,0.195,-12.085,-14.526,135.315,100.514,33.624,164.301,475,15873,-450
219956,20227070,18:13:11.068,WTP2Right(DA:60:79:91:04:9A),0.134,1.504,-0.097,-43.396,-86.426,-161.194,109.693,13.909,-23.736,-322,-28930,-370
219957,20227070,18:13:11.073,WTP2Left(FD:AC:6A:AA:60:D2),-0.222,1.654,-0.438,4.700,-119.507,100.098,98.937,31.756,161.076,475,15873,-450
219958,20227070,18:13:11.109,WTP2Right(DA:60:79:91:04:9A),0.033,1.504,-0.097,-43.396,-86.426,-161.194,109.693,13.909,-23.736,-322,-28930,-370
219959,20227070,18:13:11.119,WTP2Left(FD:AC:6A:AA:60:D2),-4.023,1.654,-0.438,4.700,-119.507,100.098,98.937,31.756,161.076,475,15873,-450
219960,20227070,18:13:11.143,WTP2Right(DA:60:79:91:04:9A),0.081,0.968,-0.212,0.793,-0.916,1.221,102.508,-0.736,-89.269,-322,-28930,-370
219961,20227070,18:13:11.148,WTP2Left(FD:AC:6A:AA:60:D2),-4.023,2.890,1.075,-79.590,20.508,187.561,96.960,28.224,161.131,475,15873,-450
219962,20227070,18:13:11.171,WTP2Left(FD:AC:6A:AA:60:D2),2.742,2.890,1.075,-79.590,20.508,187.561,96.960,28.224,161.131,475,15873,-450
219963,20227070,18:13:11.169,WTP2Right(DA:60:79:91:04:9A),0.191,1.942,-0.038,-50.781,-131.287,-180.969,108.397,17.430,-24.439,-322,-28930,-370
219964,20227070,18:13:11.185,WTP2Left(FD:AC:6A:AA:60:D2),2.742,0.955,0.288,-13.977,-134.094,250.366,94.933,22.516,157.440,475,15873,-450
219965,20227070,18:13:11.197,WTP2Right(DA:60:79:91:04:9A),0.191,2.615,-0.271,-89.600,-189.941,-220.215,106.447,21.654,-26.043,-322,-28930,-370
219966,20227070,18:13:11.208,WTP2Left(FD:AC:6A:AA:60:D2),0.005,0.955,0.288,-13.977,-134.094,250.366,94.933,22.516,157.440,475,15873,-450
219967,20227070,18:13:11.222,WTP2Right(DA:60:79:91:04:9A),0.388,2.615,-0.271,-89.600,-189.941,-220.215,106.447,21.654,-26.043,-322,-28930,-370
219968,20227070,18:13:11.229,WTP2Left(FD:AC:6A:AA:60:D2),0.695,0.991,-0.119,0.183,0.000,0.610,96.553,-1.203,108.215,475,15873,-450
219969,20227070,18:13:11.243,WTP2Right(DA:60:79:91:04:9A),0.020,2.596,-1.301,-107.239,-114.136,-248.779,103.672,26.587,-28.032,-322,-28930,-370
219970,20227070,18:13:11.258,WTP2Left(FD:AC:6A:AA:60:D2),0.545,1.476,0.259,-9.521,-66.895,131.470,93.955,19.473,155.698,475,15873,-450
219971,20227070,18:13:11.273,WTP2Right(DA:60:79:91:04:9A),1.320,0.965,-0.204,-0.427,-1.282,0.854,102.360,-1.241,-80.244,-322,-28930,-370
219972,20227070,18:13:11.292,WTP2Left(FD:AC:6A:AA:60:D2),-0.142,0.651,-0.231,-16.663,-36.377,109.375,93.406,16.672,154.616,475,15873,-450
219973,20227070,18:13:11.299,WTP2Right(DA:60:79:91:04:9A),1.320,1.676,-1.439,-74.280,77.393,-242.126,102.008,31.300,-27.729,-322,-28930,-370
219974,20227070,18:13:11.315,WTP2Left(FD:AC:6A:AA:60:D2),0.545,1.142,-0.322,-37.292,-25.940,66.162,92.653,15.276,154.072,475,15873,-450
219975,20227070,18:13:11.321,WTP2Right(DA:60:79:91:04:9A),0.757,1.676,-1.439,-74.280,77.393,-242.126,102.008,31.300,-27.729,-322,-28930,-370
219976,20227070,18:13:11.333,WTP2Left(FD:AC:6A:AA:60:D2),-0.142,0.651,-0.231,-16.663,-36.377,109.375,93.406,16.672,154.616,475,15873,-450
219977,20227070,18:13:11.348,WTP2Right(DA:60:79:91:04:9A),0.757,1.044,-1.095,-47.241,126.038,-232.666,103.145,35.035,-23.714,-322,-28930,-370
219978,20227070,18:13:11.355,WTP2Left(FD:AC:6A:AA:60:D2),0.102,1.142,-0.322,-37.292,-25.940,66.162,92.653,15.276,154.072,475,15873,-450
219979,20227070,18:13:11.366,WTP2Right(DA:60:79:91:04:9A),-0.235,1.044,-1.095,-47.241,126.038,-232.666,103.145,35.035,-23.714,-322,-28930,-370
219980,20227070,18:13:11.378,WTP2Left(FD:AC:6A:AA:60:D2),0.102,0.831,0.043,-30.701,5.493,99.182,91.989,13.041,154.111,475,15873,-450
219981,20227070,18:13:11.396,WTP2Right(DA:60:79:91:04:9A),0.040,0.367,-0.467,-58.838,74.768,-154.114,105.183,38.150,-19.100,-322,-28930,-370
219982,20227070,18:13:11.405,WTP2Left(FD:AC:6A:AA:60:D2),0.147,0.831,0.043,-30.701,5.493,99.182,91.989,13.041,154.111,475,15873,-450
219983,20227070,18:13:11.424,WTP2Right(DA:60:79:91:04:9A),-0.106,0.979,-0.198,-8.850,-0.977,-4.944,101.047,-1.285,-79.623,-322,-28930,-370
219984,20227070,18:13:11.442,WTP2Left(FD:AC:6A:AA:60:D2),0.009,1.202,0.133,-13.611,4.395,64.270,91.631,11.525,154.177,475,15873,-450
219985,20227070,18:13:11.466,WTP2Right(DA:60:79:91:04:9A),-0.106,0.325,-0.294,-60.303,70.923,-72.571,106.249,40.172,-15.947,-322,-28930,-370
219986,20227070,18:13:11.480,WTP2Left(FD:AC:6A:AA:60:D2),-0.043,0.987,-0.127,-0.061,0.366,-1.099,96.449,-1.121,117.658,475,15873,-450
219987,20227070,18:13:11.493,WTP2Right(DA:60:79:91:04:9A),-0.153,0.325,-0.294,-60.303,70.923,-72.571,106.249,40.172,-15.947,-322,-28930,-370
219988,20227070,18:13:11.498,WTP2Left(FD:AC:6A:AA:60:D2),-0.043,1.058,-0.001,-3.723,-5.920,54.749,91.516,10.333,154.083,475,15873,-450
219989,20227070,18:13:11.511,WTP2Right(DA:60:79:91:04:9A),-0.153,0.222,-0.249,-48.157,53.894,29.724,106.859,40.474,-13.530,-322,-28930,-370
